"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K21494",0.0296,0,0.502,0.0578,0.0859,0.0474,NA,"K21494",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09124",0.0493,0,0.756,0.0222,0.0713,0.022,NA,"K09124",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02086",0.143,0,0.122,-0.172,0.111,0.109,NA,"K02086",0.680238307349666,1,FALSE,FALSE,FALSE,FALSE
"K03698",0.118,0,0.768,0.141,0.477,0.0208,NA,"K03698",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K25159",0.113,0,0.737,-0.0547,0.162,0.0238,NA,"K25159",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K12555",0.118,0,0.073,1.07,0.595,0.126,NA,"K12555",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06304",0.0493,0,0.549,-0.286,0.477,0.0423,NA,"K06304",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K28810",0.108,0,0.000695,0.479,0.139,0.236,NA,"K28810",0.0570469672131148,1,FALSE,FALSE,TRUE,FALSE
"K06198",0.123,0,0.757,0.0283,0.0913,0.0219,NA,"K06198",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06372",0.064,0,0.602,-0.0634,0.121,0.0368,NA,"K06372",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02236",0.0739,0,0.0347,1.05,0.495,0.148,NA,"K02236,K18244",0.452952835051546,1,FALSE,FALSE,FALSE,FALSE
"K00958",0.167,0,0.965,-0.00665,0.15,0.00312,NA,"K00958",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00366",0.0542,0,0.299,0.451,0.433,0.0733,NA,"K00366,K03334",0.938028195488722,1,FALSE,FALSE,FALSE,FALSE
"K09145",0.0394,0,0.00379,-1.29,0.441,0.202,NA,"K09145",0.141615895522388,1,FALSE,FALSE,FALSE,FALSE
"K06398",0.118,0,0.073,1.07,0.595,0.126,NA,"K06398",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K27959",0.0394,0,0.832,-0.032,0.15,0.015,NA,"K27959",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07444",0.143,0,0.823,0.171,0.764,0.0158,NA,"K07444",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K23356",0.123,0,0.074,0.508,0.283,0.126,NA,"K23356",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K25143",0.0591,0,0.717,0.0537,0.148,0.0256,NA,"K25143",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22552",0.0394,0,0.774,-0.0244,0.085,0.0203,NA,"K22552",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21755",0.0887,0,0.988,0.00268,0.172,0.0011,NA,"K06371,K21755",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18104",0.0887,0,0.368,0.106,0.117,0.0636,NA,"K18104",0.97633889468196,1,FALSE,FALSE,FALSE,FALSE
"K18907",0.0936,0,0.00335,1.27,0.426,0.205,NA,"K18907",0.131824921875,1,FALSE,FALSE,FALSE,FALSE
"K06607",0.103,0,0.896,-0.0618,0.473,0.00921,NA,"K06607",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26057",0.064,0,0.0669,0.374,0.203,0.129,NA,"K26057",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K11210",0.0985,0,0.603,-0.0592,0.114,0.0367,NA,"K11210",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08986",0.0985,0,0.48,0.0895,0.126,0.0499,NA,"K08986",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21497",0.0197,0,0.0212,-0.279,0.12,0.162,NA,"K21497",0.366028965517241,1,FALSE,FALSE,FALSE,FALSE
"K13542",0.0837,0,0.244,0.461,0.395,0.0822,NA,"K13542",0.897756559766764,1,FALSE,FALSE,FALSE,FALSE
"K06416",0.118,0,0.073,1.07,0.595,0.126,NA,"K06416",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K04780",0.0542,0,0.0264,-0.799,0.357,0.156,NA,"K04780",0.405474846625767,1,FALSE,FALSE,FALSE,FALSE
"K08651",0.0936,0,0.375,0.118,0.133,0.0626,NA,"K08651",0.976912070759625,1,FALSE,FALSE,FALSE,FALSE
"K00158",0.0542,0,0.0359,-0.99,0.469,0.147,NA,"K00158,K00929",0.45742962962963,1,FALSE,FALSE,FALSE,FALSE
"K16326",0.0887,0,0.176,-0.15,0.11,0.0953,NA,"K16326",0.787517426273458,1,FALSE,FALSE,FALSE,FALSE
"K27601",0.0197,0,0.649,0.0789,0.173,0.0321,NA,"K27601",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11626",0.113,0,5.43e-05,0.607,0.147,0.279,NA,"K11626",0.01121568,0.2718801,TRUE,FALSE,TRUE,FALSE
"K06310",0.0936,0,0.00335,1.27,0.426,0.205,NA,"K06310",0.131824921875,1,FALSE,FALSE,FALSE,FALSE
"K21960",0.0345,0,0.148,0.172,0.119,0.102,NA,"K21960",0.725084148727984,1,FALSE,FALSE,FALSE,FALSE
"K11634",0.0887,0,0.778,-0.0485,0.172,0.0199,NA,"K11633,K11634",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18231",0.113,0,0.00221,-0.444,0.143,0.214,NA,"K18231",0.112912959183673,1,FALSE,FALSE,FALSE,FALSE
"K21113",0.0887,0,0.92,0.0162,0.162,0.00707,NA,"K21113",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18941",0.118,0,0.98,0.00497,0.199,0.00177,NA,"K18941",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18940",0.113,0,0.53,0.121,0.192,0.0444,NA,"K18940",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13955",0.064,0,0.918,-0.0374,0.364,0.00725,NA,"K13955",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06313",0.118,0,0.073,1.07,0.595,0.126,NA,"K06313",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K21713",0.0197,0,0.000892,-0.47,0.139,0.231,NA,"K21713",0.0676703636363636,1,FALSE,FALSE,TRUE,FALSE
"K13853",0.118,0,0.768,0.141,0.477,0.0208,NA,"K13853",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07145",0.103,0,0.116,-0.566,0.359,0.111,NA,"K07145",0.663785142857143,1,FALSE,FALSE,FALSE,FALSE
"K15976",0.128,0,0.979,-0.00565,0.218,0.00183,NA,"K15976",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18220",0.128,0,0.551,0.0767,0.128,0.0421,NA,"K18220",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19273",0.0443,0,0.945,-0.0111,0.163,0.00483,NA,"K19273",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26141",0.113,0,0.946,0.0071,0.105,0.00476,NA,"K26141",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K14338",0.138,0,0.915,0.0119,0.111,0.00756,NA,"K14338",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09779",0.118,0,0.278,0.328,0.301,0.0764,NA,"K09779",0.923041114058356,1,FALSE,FALSE,FALSE,FALSE
"K11923",0.118,0,0.073,1.07,0.595,0.126,NA,"K11923",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K14672",0.0296,0,3.2e-07,0.779,0.147,0.35,NA,"K14672",0.000320448,0.00160224,TRUE,TRUE,TRUE,TRUE
"K09775",0.113,0,0.467,0.0757,0.104,0.0513,NA,"K09775",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K25147",0.0394,0,0.0536,0.207,0.106,0.136,NA,"K25147,K25148",0.545296761133603,1,FALSE,FALSE,FALSE,FALSE
"K09951",0.128,0,0.935,-0.0212,0.26,0.00575,NA,"K09951",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06335",0.0788,0,0.577,-0.241,0.431,0.0394,NA,"K06335",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01446",0.0296,0,0.395,-0.403,0.473,0.06,NA,"K01446",0.991360902255639,1,FALSE,FALSE,FALSE,FALSE
"K19430",0.0591,0,0.809,0.0252,0.104,0.0171,NA,"K19430",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19424",0.0591,0,0.0356,-0.179,0.0844,0.148,NA,"K19424",0.457049230769231,1,FALSE,FALSE,FALSE,FALSE
"K19420",0.118,0,0.175,-0.223,0.164,0.0956,NA,"K19420",0.786557450628366,1,FALSE,FALSE,FALSE,FALSE
"K07017",0.0985,0,0.542,-0.0579,0.0949,0.043,NA,"K07017",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13530",0.0837,0,0.529,-0.276,0.437,0.0445,NA,"K13530",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13531",0.0788,0,0.823,-0.077,0.343,0.0158,NA,"K13531",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K24311",0.0591,0,0.399,0.0884,0.104,0.0596,NA,"K24311,K28372",0.993926865671642,1,FALSE,FALSE,FALSE,FALSE
"K06328",0.118,0,0.073,1.07,0.595,0.126,NA,"K06328",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K00175",0.0985,0,0.0152,0.664,0.271,0.17,NA,"K00174,K00175",0.30688064516129,1,FALSE,FALSE,FALSE,FALSE
"K06411",0.118,0,0.073,1.07,0.595,0.126,NA,"K06411",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06410",0.118,0,0.073,1.07,0.595,0.126,NA,"K06410",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06414",0.113,0,0.0323,0.344,0.16,0.15,NA,"K06414",0.43944414893617,1,FALSE,FALSE,FALSE,FALSE
"K17828",0.123,0,0.344,0.213,0.225,0.0668,NA,"K17828",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K02823",0.123,0,0.344,0.213,0.225,0.0668,NA,"K02823",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K03091",0.118,0,0.073,1.07,0.595,0.126,NA,"K03091",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06383",0.118,0,0.073,1.07,0.595,0.126,NA,"K06383",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K08384",0.118,0,0.073,1.07,0.595,0.126,NA,"K08384",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K15640",0.128,0,0.488,-0.0921,0.133,0.0489,NA,"K15640",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13237",0.0296,0,0.109,0.376,0.233,0.113,NA,"K13237",0.650492252681764,1,FALSE,FALSE,FALSE,FALSE
"K01208",0.0837,0,0.801,0.0417,0.165,0.0178,NA,"K01208",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13566",0.0739,0,0.00814,-0.592,0.222,0.185,NA,"K13566",0.221164812834225,1,FALSE,FALSE,FALSE,FALSE
"K08966",0.143,0,0.406,0.102,0.123,0.0586,NA,"K08966",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K20118",0.118,0,0.073,1.07,0.595,0.126,NA,"K20118",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K03480",0.108,0,5.69e-06,0.549,0.118,0.312,NA,"K03480",0.002848983,0.02848983,TRUE,TRUE,TRUE,TRUE
"K09763",0.143,0,0.942,0.0107,0.147,0.00511,NA,"K09763",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06408",0.118,0,0.073,1.07,0.595,0.126,NA,"K06408",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06407",0.118,0,0.073,1.07,0.595,0.126,NA,"K06407",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06406",0.118,0,0.073,1.07,0.595,0.126,NA,"K06406",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06405",0.118,0,0.073,1.07,0.595,0.126,NA,"K06405",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06404",0.118,0,0.073,1.07,0.595,0.126,NA,"K06404",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06403",0.118,0,0.073,1.07,0.595,0.126,NA,"K06403",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06379",0.118,0,0.073,1.07,0.595,0.126,NA,"K06379",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06378",0.118,0,0.073,1.07,0.595,0.126,NA,"K06378",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K23060",0.118,0,0.996,0.00083,0.18,0.000326,NA,"K23060",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00634",0.0837,0,0.219,-0.104,0.0843,0.0867,NA,"K00634",0.867510284810127,1,FALSE,FALSE,FALSE,FALSE
"K07699",0.118,0,0.000307,0.557,0.152,0.251,NA,"K07699",0.0365987857142857,1,TRUE,FALSE,TRUE,FALSE
"K06399",0.113,0,0.634,-0.0825,0.173,0.0336,NA,"K06399",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06397",0.118,0,0.073,1.07,0.595,0.126,NA,"K06397",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06396",0.118,0,0.073,1.07,0.595,0.126,NA,"K06396",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06395",0.118,0,0.073,1.07,0.595,0.126,NA,"K06395",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06394",0.118,0,0.073,1.07,0.595,0.126,NA,"K06394",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06393",0.118,0,0.073,1.07,0.595,0.126,NA,"K06393",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06392",0.118,0,0.073,1.07,0.595,0.126,NA,"K06392",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06391",0.118,0,0.073,1.07,0.595,0.126,NA,"K06391",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06390",0.118,0,0.073,1.07,0.595,0.126,NA,"K06390",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K03716",0.118,0,0.073,1.07,0.595,0.126,NA,"K03716",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K25564",0.0345,0,0.531,0.109,0.173,0.0442,NA,"K25564",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02247",0.0837,0,0.89,-0.0182,0.132,0.00973,NA,"K02247",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02243",0.0887,0,2.15e-05,0.52,0.12,0.293,NA,"K02243",0.00648128333333333,0.1076505,TRUE,FALSE,TRUE,FALSE
"K16881",0.0197,0,0.572,-0.0969,0.171,0.0399,NA,"K16881",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K23774",0.118,0,0.768,0.141,0.477,0.0208,NA,"K23774",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06438",0.118,0,0.073,1.07,0.595,0.126,NA,"K06438",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06012",0.118,0,0.073,1.07,0.595,0.126,NA,"K06012",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K02239",0.118,0,0.073,1.07,0.595,0.126,NA,"K02239",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K17216",0.103,0,0.896,-0.0618,0.473,0.00921,NA,"K17216",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17462",0.103,0,0.896,-0.0618,0.473,0.00921,NA,"K17462",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21468",0.118,0,0.073,1.07,0.595,0.126,NA,"K21468",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06318",0.118,0,0.073,1.07,0.595,0.126,NA,"K06318",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06370",0.118,0,0.073,1.07,0.595,0.126,NA,"K06370",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06375",0.118,0,0.000307,0.557,0.152,0.251,NA,"K06375",0.0365987857142857,1,TRUE,FALSE,TRUE,FALSE
"K06401",0.118,0,0.073,1.07,0.595,0.126,NA,"K06401",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06380",0.118,0,0.073,1.07,0.595,0.126,NA,"K06380",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06417",0.118,0,0.073,1.07,0.595,0.126,NA,"K06417",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K04076",0.118,0,0.073,1.07,0.595,0.126,NA,"K04076",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06298",0.118,0,0.073,1.07,0.595,0.126,NA,"K06298",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K01994",0.108,0,0.747,-0.0532,0.165,0.0228,NA,"K01994",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13770",0.158,0,0.143,0.884,0.601,0.103,NA,"K13770",0.719598994974874,1,FALSE,FALSE,FALSE,FALSE
"K25113",0.0394,0,0.027,-0.788,0.354,0.155,NA,"K25113",0.40719578313253,1,FALSE,FALSE,FALSE,FALSE
"K06426",0.118,0,0.073,1.07,0.595,0.126,NA,"K06426",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K20608",0.103,0,0.00423,1.1,0.381,0.2,NA,"K20608",0.15021,1,FALSE,FALSE,FALSE,FALSE
"K06288",0.0837,0,0.0115,0.308,0.121,0.177,NA,"K06288",0.267497260273973,1,FALSE,FALSE,FALSE,FALSE
"K16789",0.069,0,0.137,0.244,0.164,0.105,NA,"K16789",0.715285714285714,1,FALSE,FALSE,FALSE,FALSE
"K26993",0.0887,0,0.668,-0.046,0.107,0.0303,NA,"K26993",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10907",0.118,0,0.073,1.07,0.595,0.126,NA,"K10907",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K07035",0.0985,0,0.569,-0.173,0.303,0.0402,NA,"K07035",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18567",0.143,0,0.765,-0.025,0.0835,0.0211,NA,"K18567",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K24951",0.064,0,0.715,-0.0407,0.111,0.0258,NA,"K24951",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00903",0.148,0,0.403,-0.0852,0.102,0.0591,NA,"K00903",0.994490389354362,1,FALSE,FALSE,FALSE,FALSE
"K06283",0.118,0,0.073,1.07,0.595,0.126,NA,"K06283",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06386",0.118,0,0.073,1.07,0.595,0.126,NA,"K06386",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K06381",0.138,0,0.067,0.897,0.487,0.129,NA,"K06381",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K20201",0.128,0,0.247,-0.391,0.337,0.0817,NA,"K20201",0.898785610465116,1,FALSE,FALSE,FALSE,FALSE
"K06387",0.118,0,0.073,1.07,0.595,0.126,NA,"K06387",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K19701",0.103,0,0.176,0.223,0.164,0.0954,NA,"K19701",0.787517426273458,1,FALSE,FALSE,FALSE,FALSE
"K21902",0.0542,0,0.459,-0.268,0.361,0.0522,NA,"K21902",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21464",0.118,0,0.073,1.07,0.595,0.126,NA,"K21464",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K00435",0.172,0,0.661,0.0553,0.126,0.031,NA,"K00435",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06305",0.118,0,0.073,1.07,0.595,0.126,NA,"K06305",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K18967",0.064,0,7.51e-06,-1.9,0.414,0.309,NA,"K18967",0.00302730923076923,0.03760257,TRUE,TRUE,TRUE,TRUE
"K06595",0.0887,0,0.257,-0.191,0.168,0.0799,NA,"K06595",0.906835095137421,1,FALSE,FALSE,FALSE,FALSE
"K05339",0.0493,0,0.549,-0.286,0.477,0.0423,NA,"K05339",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05338",0.0493,0,0.549,-0.286,0.477,0.0423,NA,"K05338",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00491",0.123,0,0.0227,1.22,0.53,0.16,NA,"K00491",0.376353973509934,1,FALSE,FALSE,FALSE,FALSE
"K16234",0.138,0,0.0317,0.151,0.07,0.151,NA,"K16234",0.43944414893617,1,FALSE,FALSE,FALSE,FALSE
"K12988",0.0739,0,0.511,0.0468,0.0711,0.0464,NA,"K12988",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11311",0.0493,0,0.167,0.112,0.0811,0.0973,NA,"K05599,K05600,K11311",0.774230555555556,1,FALSE,FALSE,FALSE,FALSE
"K26062",0.103,0,0.0148,0.379,0.154,0.171,NA,"K26062",0.30688064516129,1,FALSE,FALSE,FALSE,FALSE
"K21904",0.0985,0,0.06,0.149,0.0788,0.132,NA,"K21904",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K28221",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28221",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28222",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28222",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28220",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28220",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K01822",0.0443,0,0.401,0.0812,0.0965,0.0592,NA,"K01822",0.994456166419019,1,FALSE,FALSE,FALSE,FALSE
"K16050",0.0394,0,0.319,0.0852,0.0853,0.0703,NA,"K16050",0.950168352171327,1,FALSE,FALSE,FALSE,FALSE
"K15982",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K15982",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K05296",0.0493,0,0.331,0.095,0.0976,0.0685,NA,"K05296",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K18687",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K18687",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K16049",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K16049",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28228",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28228",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28229",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28229",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28232",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28232",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28226",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28226",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28227",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28227",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28230",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28230",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28231",0.0443,0,0.415,0.0802,0.0982,0.0575,NA,"K28231",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K28225",0.0493,0,0.522,0.0625,0.0975,0.0452,NA,"K28225",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17989",0.167,0,0.0176,0.199,0.0829,0.167,NA,"K17989",0.336973003802281,1,FALSE,FALSE,FALSE,FALSE
"K28678",0.0591,0,0.0184,0.2,0.084,0.165,NA,"K28678",0.345051685393258,1,FALSE,FALSE,FALSE,FALSE
"K18991",0.182,0,0.764,0.0232,0.0771,0.0212,NA,"K18991",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22027",0.158,0,0.707,0.0229,0.0609,0.0265,NA,"K22027",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05301",0.0443,0,0.41,0.0919,0.111,0.0581,NA,"K05301",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K00386",0.0443,0,0.41,0.0919,0.111,0.0581,NA,"K00386",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K09122",0.108,0,0.00287,0.255,0.0845,0.208,NA,"K09122",0.127168938053097,1,FALSE,FALSE,FALSE,FALSE
"K19691",0.0345,0,0.0908,0.199,0.117,0.119,NA,"K19691",0.602157631578947,1,FALSE,FALSE,FALSE,FALSE
"K26580",0.153,0,0.952,0.00364,0.0607,0.00422,NA,"K26580",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11264",0.0197,0,0.717,0.0378,0.104,0.0256,NA,"K11264",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18292",0.108,0,0.349,0.0727,0.0774,0.0661,NA,"K18292",0.962248348017621,1,FALSE,FALSE,FALSE,FALSE
"K18291",0.0887,0,0.0982,0.145,0.0871,0.116,NA,"K18291",0.628592720306513,1,FALSE,FALSE,FALSE,FALSE
"K09123",0.207,0,0.113,0.132,0.0827,0.112,NA,"K09123",0.658662398137369,1,FALSE,FALSE,FALSE,FALSE
"K10622",0.0296,0,0.409,0.0664,0.0803,0.0582,NA,"K10622",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K03396",0.138,0,0.0043,0.223,0.0773,0.2,NA,"K03396",0.15126041958042,1,FALSE,FALSE,FALSE,FALSE
"K27108",0.187,0,0.97,0.00373,0.0976,0.00269,NA,"K27108",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09129",0.0985,0,0.0225,0.161,0.0701,0.16,NA,"K09129",0.376353973509934,1,FALSE,FALSE,FALSE,FALSE
"K12253",0.0887,0,0.822,0.0234,0.104,0.0159,NA,"K12253",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15234",0.0148,0,0.324,0.121,0.122,0.0695,NA,"K15234",0.957655253837072,1,FALSE,FALSE,FALSE,FALSE
"K22505",0.0246,0,0.0568,-0.19,0.099,0.134,NA,"K13285,K22505",0.558737917485265,1,FALSE,FALSE,FALSE,FALSE
"K22487",0.0197,0,0.0414,-0.219,0.107,0.143,NA,"K13286,K13287,K22487,K22488,K22506,K22507,K22508,K22509,K22510",0.485456206088993,1,FALSE,FALSE,FALSE,FALSE
"K22486",0.0148,0,0.0769,-0.199,0.112,0.124,NA,"K22486,K22513",0.569583284023669,1,FALSE,FALSE,FALSE,FALSE
"K22511",0.0246,0,0.103,-0.152,0.0927,0.115,NA,"K22504,K22511",0.635809523809524,1,FALSE,FALSE,FALSE,FALSE
"K00669",0.0345,0,0.868,0.0136,0.0816,0.0117,NA,"K00669",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10677",0.0148,0,0.921,-0.0143,0.145,0.00696,NA,"K10677",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K25596",0.0443,0,0.874,0.0143,0.0904,0.0112,NA,"K25596",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01160",0.0837,0,0.414,-0.0459,0.0561,0.0576,NA,"K01160",0.995165229885058,1,FALSE,FALSE,FALSE,FALSE
"K23138",0.158,0,0.0417,0.187,0.0912,0.143,NA,"K23138",0.485562558139535,1,FALSE,FALSE,FALSE,FALSE
"K05363",0.0542,0,0.981,0.00428,0.177,0.0017,NA,"K05363",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
