"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K09809",0.119,0,0.53,24.7,39.2,0.0445,NA,"K09809",0.976418570375829,1,FALSE,FALSE,FALSE,FALSE
"K22907",0.0199,0,0.335,72.1,74.6,0.0683,NA,"K09153,K22907",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K15637",0.0299,0,0.0948,184,109,0.118,NA,"K15637",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K14340",0.144,0,0.588,-23.9,44.2,0.0384,NA,"K14340",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K19978",0.0348,0,0.0256,201,89.5,0.157,NA,"K19978",0.650684931506849,1,FALSE,FALSE,FALSE,FALSE
"K01233",0.0149,0,0.657,-32.3,72.5,0.0315,NA,"K01233",0.98294434470377,1,FALSE,FALSE,FALSE,FALSE
"K01654",0.0348,0,0.35,57.3,61.2,0.0663,NA,"K01654",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K21749",0.0398,0,0.392,40.2,46.9,0.0607,NA,"K21749",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K00897",0.0199,0,0.279,125,115,0.0767,NA,"K00897",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K17246",0.0299,0,0.931,-5.95,68.2,0.00618,NA,"K17244,K17246",0.993808710503843,1,FALSE,FALSE,FALSE,FALSE
"K17245",0.0398,0,0.821,13.1,57.8,0.016,NA,"K17245",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K27494",0.0597,0,0.0232,126,54.9,0.16,NA,"K27494",0.635869565217391,1,FALSE,FALSE,FALSE,FALSE
"K27495",0.0199,0,0.122,174,112,0.109,NA,"K27495",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K21480",0.0199,0,0.358,-84,91.2,0.0652,NA,"K21480",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K11384",0.164,0,0.0453,-253,126,0.141,NA,"K06123,K07713,K11384,K14268,K18298,K20972,K20973,K22345",0.733118971061093,1,FALSE,FALSE,FALSE,FALSE
"K22474",0.134,0,0.426,-35.4,44.3,0.0565,NA,"K22474",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K12549",0.0199,0,0.985,-1.28,68.3,0.00132,NA,"K12549",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K13472",0.0846,0,0.286,52.2,48.8,0.0756,NA,"K13472",0.949241924851681,1,FALSE,FALSE,FALSE,FALSE
"K22747",0.164,0,0.487,-30.2,43.4,0.0493,NA,"K22747",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K19157",0.0149,0,0.268,79.8,71.9,0.0784,NA,"K19157",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K23057",0.189,0,0.0384,-186,89.2,0.146,NA,"K23057",0.710069444444444,1,FALSE,FALSE,FALSE,FALSE
"K23056",0.189,0,0.0384,-186,89.2,0.146,NA,"K23056",0.710069444444444,1,FALSE,FALSE,FALSE,FALSE
"K23055",0.189,0,0.0384,-186,89.2,0.146,NA,"K23055",0.710069444444444,1,FALSE,FALSE,FALSE,FALSE
"K23058",0.174,0,0.221,-124,101,0.0867,NA,"K23058",0.941226575809199,1,FALSE,FALSE,FALSE,FALSE
"K22250",0.164,0,0.0502,-181,91.7,0.138,NA,"K22250",0.736151603498542,1,FALSE,FALSE,FALSE,FALSE
"K02848",0.169,0,0.11,-164,102,0.113,NA,"K02848",0.83710407239819,1,FALSE,FALSE,FALSE,FALSE
"K13541",0.199,0,0.019,-258,109,0.165,NA,"K13541",0.592024539877301,1,FALSE,FALSE,FALSE,FALSE
"K27076",0.104,0,0.798,15,58.2,0.0182,NA,"K27076",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K27077",0.104,0,0.93,4.88,55.4,0.00625,NA,"K27077",0.993589743589744,1,FALSE,FALSE,FALSE,FALSE
"K23993",0.209,0,0.812,18.7,78.6,0.0168,NA,"K23993",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K08195",0.224,0,0.639,-26.8,56.9,0.0333,NA,"K08195",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K19296",0.154,0,0.252,-126,110,0.0812,NA,"K00066,K01795,K16081,K19290,K19291,K19292,K19293,K19295,K19296",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K19744",0.214,0,0.756,14.8,47.6,0.022,NA,"K19744",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13655",0.0746,0,0.566,24,41.8,0.0407,NA,"K13655",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K13651",0.0647,0,0.291,56.7,53.5,0.0749,NA,"K13651",0.952225130890052,1,FALSE,FALSE,FALSE,FALSE
"K17879",0.0896,0,0.722,-17.3,48.7,0.0252,NA,"K17879",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13487",0.174,0,0.0271,-203,91,0.156,NA,"K11444,K13487,K13488,K13489,K13490,K13491",0.650684931506849,1,FALSE,FALSE,FALSE,FALSE
"K13486",0.169,0,0.0446,-224,111,0.142,NA,"K13486,K18100",0.733118971061093,1,FALSE,FALSE,FALSE,FALSE
"K01039",0.249,0,0.423,-47.7,59.5,0.0568,NA,"K01039",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K01040",0.249,0,0.423,-47.7,59.5,0.0568,NA,"K01040",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K02625",0.154,0,0.323,-69.7,70.3,0.0701,NA,"K02625",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K04061",0.308,0,0.154,-88.8,62,0.101,NA,"K04061",0.874717832957111,1,FALSE,FALSE,FALSE,FALSE
"K18843",0.199,0,0.143,42.5,29,0.104,NA,"K18843",0.869047619047619,1,FALSE,FALSE,FALSE,FALSE
"K01267",0.189,0,0.13,-148,97.5,0.107,NA,"K01267,K01960,K21711",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K13776",0.149,0,0.999,0.127,99,9.11e-05,NA,"K13776",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K17623",0.0995,0,0.795,26.4,102,0.0184,NA,"K17623",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02203",0.154,0,0.471,56.9,78.8,0.0511,NA,"K02203",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K06160",0.184,0,0.375,-47.7,53.6,0.0629,NA,"K06160",0.959079283887468,1,FALSE,FALSE,FALSE,FALSE
"K07690",0.169,0,0.976,2.23,74,0.00214,NA,"K07690",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K22349",0.0498,0,0.413,-48.9,59.6,0.058,NA,"K22349",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K22350",0.0647,0,0.807,-19.5,79.7,0.0174,NA,"K22350",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01003",0.179,0,0.00557,-286,102,0.195,NA,"K01003",0.421641791044776,1,FALSE,FALSE,FALSE,FALSE
"K11919",0.0647,0,0.0187,132,55.7,0.166,NA,"K11919",0.592024539877301,1,FALSE,FALSE,FALSE,FALSE
"K11918",0.0647,0,0.0187,132,55.7,0.166,NA,"K11918",0.592024539877301,1,FALSE,FALSE,FALSE,FALSE
"K18072",0.0348,0,0.516,-46,70.7,0.0461,NA,"K18072",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K23467",0.184,0,0.581,24.5,44.3,0.0392,NA,"K23467",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K07326",0.139,0,0.69,-14.1,35.2,0.0283,NA,"K07326",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K23466",0.144,0,0.648,18.5,40.4,0.0323,NA,"K23466",0.982711555959964,1,FALSE,FALSE,FALSE,FALSE
"K00394",0.154,0,0.736,20.4,60.4,0.0239,NA,"K00394",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K21407",0.149,0,0.365,-67.6,74.5,0.0642,NA,"K21407",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K18923",0.164,0,0.408,-23.6,28.4,0.0587,NA,"K18923",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K00032",0.109,0,0.966,3.47,81.1,0.00303,NA,"K00032",0.99876058665565,1,FALSE,FALSE,FALSE,FALSE
"K11441",0.114,0,0.844,13.5,68.3,0.014,NA,"K11441",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K18299",0.244,0,0.594,-40.3,75.6,0.0378,NA,"K18299",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K12538",0.119,0,0.262,-83.6,74.4,0.0794,NA,"K12538",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K19353",0.159,0,0.213,-78.9,63.2,0.0882,NA,"K19353",0.93804537521815,1,FALSE,FALSE,FALSE,FALSE
"K04099",0.0299,0,0.862,-10.2,58.8,0.0124,NA,"K04099",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K07023",0.0498,0,0.151,-77,53.4,0.102,NA,"K07023",0.873842592592593,1,FALSE,FALSE,FALSE,FALSE
"K01856",0.308,0,0.0191,104,44,0.165,NA,"K01856",0.592024539877301,1,FALSE,FALSE,FALSE,FALSE
"K20330",0.0199,0,0.654,38.9,86.7,0.0318,NA,"K20330",0.982918789331735,1,FALSE,FALSE,FALSE,FALSE
"K16124",0.0249,0,0.887,-10.6,74.4,0.0101,NA,"K16124",0.992836355495858,1,FALSE,FALSE,FALSE,FALSE
"K00505",0.0597,0,0.576,28.1,50.3,0.0396,NA,"K00505",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K10816",0.0199,0,0.77,20.7,70.7,0.0208,NA,"K10814,K10815,K10816",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K19231",0.0348,0,0.28,58.2,53.8,0.0765,NA,"K19231",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K13299",0.164,0,0.593,-40.9,76.4,0.0379,NA,"K13299",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K16291",0.214,0,0.751,-21.4,67.1,0.0226,NA,"K16291",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K24018",0.199,0,0.291,-94.6,89.3,0.0749,NA,"K24018",0.952225130890052,1,FALSE,FALSE,FALSE,FALSE
"K13974",0.0945,0,0.38,-35,39.7,0.0623,NA,"K13974",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K21825",0.204,0,0.0263,-150,67.2,0.157,NA,"K21825",0.650684931506849,1,FALSE,FALSE,FALSE,FALSE
"K08369",0.0945,0,0.809,-13.6,55.9,0.0172,NA,"K08369",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K14335",0.129,0,0.378,59.9,67.8,0.0625,NA,"K14335",0.961342828077314,1,FALSE,FALSE,FALSE,FALSE
"K00466",0.0547,0,0.939,-3.95,51.7,0.00542,NA,"K00466",0.993874102239121,1,FALSE,FALSE,FALSE,FALSE
"K17060",0.174,0,0.678,-33,79.3,0.0295,NA,"K17060,K17061",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K18540",0.129,0,0.834,12.7,60.6,0.0148,NA,"K18540",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K14475",0.199,0,0.429,-36.3,45.8,0.0561,NA,"K14475",0.963611859838275,1,FALSE,FALSE,FALSE,FALSE
"K03486",0.189,0,0.615,-30.9,61.3,0.0357,NA,"K03486",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K21135",0.134,0,0.135,-109,72.9,0.106,NA,"K21133,K21135",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K08085",0.124,0,0.506,-45.5,68.3,0.0472,NA,"K08085",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K09934",0.169,0,0.453,-45.1,59.9,0.0532,NA,"K09934",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K13789",0.318,0,0.203,-73.4,57.5,0.0901,NA,"K13789",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K19954",0.174,0,0.55,37.4,62.5,0.0424,NA,"K19954",0.980565371024735,1,FALSE,FALSE,FALSE,FALSE
"K17736",0.204,0,0.951,-5.49,89.5,0.00435,NA,"K17736",0.996646405365751,1,FALSE,FALSE,FALSE,FALSE
"K27492",0.209,0,0.693,32.2,81.5,0.028,NA,"K27492",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00471",0.164,0,0.851,11.6,61.7,0.0133,NA,"K00471",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K21830",0.149,0,0.908,-12.6,109,0.00818,NA,"K21830",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K03816",0.284,0,0.863,-16.1,93.6,0.0122,NA,"K03816",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K11916",0.0597,0,0.707,-28.2,74.9,0.0267,NA,"K11916",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01959",0.199,0,0.172,-109,79.8,0.0967,NA,"K01959",0.893970893970894,1,FALSE,FALSE,FALSE,FALSE
"K24655",0.0746,0,0.167,-74.9,54.1,0.0978,NA,"K24655",0.8870116156283,1,FALSE,FALSE,FALSE,FALSE
"K14188",0.0348,0,0.0454,-292,145,0.141,NA,"K03739,K03740,K05739,K06343,K14188,K19419,K23978,K25114,K25115,K25118",0.733118971061093,1,FALSE,FALSE,FALSE,FALSE
"K10681",0.0199,0,0.223,-116,94.9,0.0863,NA,"K10681",0.942519019442096,1,FALSE,FALSE,FALSE,FALSE
"K18345",0.0348,0,0.436,-119,153,0.0553,NA,"K18345",0.968458462905376,1,FALSE,FALSE,FALSE,FALSE
"K02491",0.0945,0,0.711,-57.6,155,0.0263,NA,"K02248,K02249,K02254,K02491,K03794,K05340,K06299,K06300,K06302,K06306,K06327,K06347,K06348,K06422,K06431,K06432,K06714,K11620,K11637,K11638,K11686,K18115,K19449,K21465,K21935",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K05967",0.0945,0,0.307,102,99.8,0.0725,NA,"K05967",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K25575",0.0746,0,0.37,-122,135,0.0636,NA,"K16188,K25575",0.955578512396694,1,FALSE,FALSE,FALSE,FALSE
"K06308",0.114,0,0.435,108,138,0.0554,NA,"K02826,K02828,K02829,K06301,K06303,K06308,K25109",0.968458462905376,1,FALSE,FALSE,FALSE,FALSE
"K06295",0.119,0,0.862,-30.6,175,0.0124,NA,"K06295",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K11615",0.0896,0,0.592,44.5,82.9,0.038,NA,"K11614,K11615",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K06296",0.0945,0,0.369,131,146,0.0637,NA,"K06296",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K06297",0.0945,0,0.369,131,146,0.0637,NA,"K06297",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K06307",0.0647,0,0.483,-53,75.3,0.0498,NA,"K06307",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K20391",0.0697,0,0.497,97,142,0.0482,NA,"K03206,K09683,K09963,K16323,K20391",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K11625",0.0249,0,0.828,-14.1,64.5,0.0154,NA,"K11625",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K11635",0.0448,0,0.906,-10,85,0.00838,NA,"K11635",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K11636",0.0498,0,0.742,26.1,79.4,0.0233,NA,"K11636",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K28830",0.0199,0,0.502,72.7,108,0.0476,NA,"K22222,K28830",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K07282",0.0896,0,0.636,47.9,101,0.0336,NA,"K07282",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K21488",0.0597,0,0.351,54,57.8,0.0661,NA,"K21488",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K20109",0.0498,0,0.537,61.5,99.3,0.0438,NA,"K20109",0.97676107480029,1,FALSE,FALSE,FALSE,FALSE
"K06418",0.119,0,0.862,-30.6,175,0.0124,NA,"K06418",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K19081",0.0199,0,0.698,33.5,86.1,0.0276,NA,"K19081",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K18349",0.0697,0,0.475,46,64.3,0.0507,NA,"K18349",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K11632",0.119,0,0.862,-30.6,175,0.0124,NA,"K11632",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K11631",0.119,0,0.862,-30.6,175,0.0124,NA,"K11631",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K24948",0.0498,0,0.258,-160,141,0.0802,NA,"K24948",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K24949",0.0498,0,0.258,-160,141,0.0802,NA,"K24949",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K24950",0.0498,0,0.258,-160,141,0.0802,NA,"K24950",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K03700",0.0995,0,0.635,71.7,151,0.0337,NA,"K00260,K00841,K02244,K02245,K02246,K02250,K02859,K03093,K03471,K03700,K03706,K05822,K05823,K06286,K07105,K07570,K07658,K08724,K09682,K11619,K12263,K13275,K13300,K13767,K16509,K16787,K17217,K18692,K23675,K23734",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K11476",0.0945,0,0.508,48.4,73,0.047,NA,"K11476",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K25031",0.134,0,0.424,78.8,98.3,0.0567,NA,"K25031",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K06314",0.119,0,0.862,-30.6,175,0.0124,NA,"K06314",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01447",0.0398,0,0.00891,-333,126,0.184,NA,"K01447,K08600",0.50625,1,FALSE,FALSE,FALSE,FALSE
"K06317",0.119,0,0.862,-30.6,175,0.0124,NA,"K06317",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06436",0.119,0,0.862,-30.6,175,0.0124,NA,"K06436",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06423",0.119,0,0.862,-30.6,175,0.0124,NA,"K06423",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K04769",0.119,0,0.862,-30.6,175,0.0124,NA,"K04769",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06409",0.119,0,0.862,-30.6,175,0.0124,NA,"K06409",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06382",0.119,0,0.862,-30.6,175,0.0124,NA,"K06382",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K07590",0.119,0,0.862,-30.6,175,0.0124,NA,"K07590",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K16786",0.119,0,0.118,218,139,0.111,NA,"K16786",0.851370851370851,1,FALSE,FALSE,FALSE,FALSE
"K06294",0.119,0,0.862,-30.6,175,0.0124,NA,"K06294",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K16937",0.119,0,0.658,-19.8,44.7,0.0314,NA,"K16937",0.98326359832636,1,FALSE,FALSE,FALSE,FALSE
"K21959",0.119,0,0.919,5.13,50.2,0.00724,NA,"K21959",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K08152",0.0846,0,0.955,3.21,57.3,0.00397,NA,"K08152",0.997296173044925,1,FALSE,FALSE,FALSE,FALSE
"K13281",0.164,0,0.955,4.49,80.3,0.00396,NA,"K13281",0.997296173044925,1,FALSE,FALSE,FALSE,FALSE
"K14665",0.109,0,0.94,-7.31,96.8,0.00536,NA,"K14665",0.993874102239121,1,FALSE,FALSE,FALSE,FALSE
"K25308",0.114,0,0.689,41.4,103,0.0284,NA,"K25290,K25308",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K21567",0.134,0,0.896,14.4,110,0.00925,NA,"K21567",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K06325",0.0647,0,0.839,14.4,70.6,0.0145,NA,"K06325",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K21828",0.0149,0,0.0493,-293,148,0.139,NA,"K21828",0.736151603498542,1,FALSE,FALSE,FALSE,FALSE
"K01182",0.139,0,0.661,22.1,50.3,0.0311,NA,"K01182",0.983363042186572,1,FALSE,FALSE,FALSE,FALSE
"K20108",0.0249,0,0.894,-20.7,155,0.00946,NA,"K20108,K20895",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K06896",0.0299,0,0.321,-131,132,0.0703,NA,"K06896,K21453",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K01567",0.119,0,0.862,-30.6,175,0.0124,NA,"K01567",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K02205",0.169,0,0.41,-57.2,69.3,0.0585,NA,"K02205",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K06428",0.0498,0,0.258,-160,141,0.0802,NA,"K06428",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K24708",0.119,0,0.118,218,139,0.111,NA,"K24708",0.851370851370851,1,FALSE,FALSE,FALSE,FALSE
"K25156",0.0995,0,0.199,140,109,0.091,NA,"K25154,K25155,K25156",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K08713",0.0995,0,0.564,-43.2,74.7,0.041,NA,"K08713",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K13730",0.0199,0,0.00527,-290,103,0.196,NA,"K13730",0.41171875,1,FALSE,FALSE,FALSE,FALSE
"K02443",0.164,0,0.706,-19.1,50.5,0.0268,NA,"K02443",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K14983",0.0746,0,0.812,-30.3,128,0.0169,NA,"K14983",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K14982",0.0796,0,0.666,51,118,0.0307,NA,"K14982,K28635",0.985832349468713,1,FALSE,FALSE,FALSE,FALSE
"K21903",0.0995,0,0.111,217,135,0.113,NA,"K21903",0.83710407239819,1,FALSE,FALSE,FALSE,FALSE
"K20480",0.0647,0,0.989,1.06,76.5,0.000984,NA,"K20480",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K06425",0.0945,0,0.369,131,146,0.0637,NA,"K06425",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K25110",0.154,0,0.394,-46.5,54.5,0.0604,NA,"K25110,K25111,K25130",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K14647",0.104,0,0.864,-14.3,83,0.0122,NA,"K14647",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K23983",0.104,0,0.369,-122,136,0.0637,NA,"K23786,K23983",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K10041",0.119,0,0.862,-30.6,175,0.0124,NA,"K10041",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K10039",0.119,0,0.862,-30.6,175,0.0124,NA,"K10039",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K10040",0.119,0,0.862,-30.6,175,0.0124,NA,"K10040",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K20487",0.0796,0,0.841,-15,74.5,0.0143,NA,"K20487",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K15973",0.219,0,0.328,45.8,46.7,0.0693,NA,"K15973",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K03484",0.0896,0,0.405,75.1,90,0.0591,NA,"K03484",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K01117",0.0149,0,0.353,-117,125,0.0659,NA,"K01117",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K02827",0.119,0,0.862,-30.6,175,0.0124,NA,"K02827",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06311",0.0945,0,0.369,131,146,0.0637,NA,"K06311",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K06312",0.0945,0,0.369,131,146,0.0637,NA,"K06312",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K10810",0.0995,0,0.2,-182,141,0.0908,NA,"K00686,K06345,K06433,K07717,K07719,K10810,K16919,K16921",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K03491",0.0647,0,0.444,-51.3,66.9,0.0543,NA,"K03491",0.97027972027972,1,FALSE,FALSE,FALSE,FALSE
"K06334",0.104,0,0.106,169,104,0.114,NA,"K06334",0.829420970266041,1,FALSE,FALSE,FALSE,FALSE
"K06333",0.0945,0,0.369,131,146,0.0637,NA,"K06333",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K06332",0.0945,0,0.369,131,146,0.0637,NA,"K06332",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K18924",0.114,0,0.503,73.2,109,0.0475,NA,"K18924",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K18925",0.124,0,0.133,121,80.5,0.106,NA,"K18925",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K19575",0.0746,0,0.98,-1.46,58.9,0.00176,NA,"K19575",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K07446",0.0249,0,0.454,-74.3,99.1,0.0531,NA,"K07446",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K15737",0.0746,0,0.581,-31.8,57.4,0.0392,NA,"K15737",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K01777",0.0597,0,0.916,5.81,54.8,0.00752,NA,"K01777",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K21494",0.0299,0,0.417,39.3,48.3,0.0576,NA,"K21494",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K09124",0.0498,0,0.148,58.5,40.3,0.102,NA,"K09124",0.871613663133098,1,FALSE,FALSE,FALSE,FALSE
"K02086",0.144,0,0.285,60,56,0.0758,NA,"K02086",0.949241924851681,1,FALSE,FALSE,FALSE,FALSE
"K03698",0.119,0,0.118,218,139,0.111,NA,"K03698",0.851370851370851,1,FALSE,FALSE,FALSE,FALSE
"K25159",0.114,0,0.657,35.4,79.7,0.0315,NA,"K25159",0.98294434470377,1,FALSE,FALSE,FALSE,FALSE
"K12555",0.119,0,0.862,-30.6,175,0.0124,NA,"K12555",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06304",0.0498,0,0.258,-160,141,0.0802,NA,"K06304",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K28810",0.109,0,0.526,-61.3,96.5,0.045,NA,"K28810",0.975881261595547,1,FALSE,FALSE,FALSE,FALSE
"K06198",0.124,0,0.0456,81.6,40.6,0.141,NA,"K06198",0.733118971061093,1,FALSE,FALSE,FALSE,FALSE
"K06372",0.0647,0,0.98,-1.74,69.5,0.00178,NA,"K06372",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K02236",0.0746,0,0.18,174,129,0.095,NA,"K02236,K18244",0.914634146341463,1,FALSE,FALSE,FALSE,FALSE
"K00958",0.164,0,0.553,-37.1,62.3,0.0421,NA,"K00958",0.980565371024735,1,FALSE,FALSE,FALSE,FALSE
"K00366",0.0547,0,0.909,-15.6,136,0.00814,NA,"K00366,K03334",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K09145",0.0398,0,0.956,6.78,124,0.00388,NA,"K09145",0.997296173044925,1,FALSE,FALSE,FALSE,FALSE
